Raw_Text,ID,Predicted_Category,Extracted_Incident_Time,Ticket_Group_ID
ลืมรหัสผ่านเข้าระบบ ตอนนี้อยู่ตึกคณะ ทำงานไม่ได้เลย,TICKET_1005,หมวดเทคโนโลยีสารสนเทศ,เวลาปัจจุบันตามระบบ,TICKET_GROUP_003
แจ้งทำความสะอาดตรงโรงอาหาร กิ่งไม้หักขวางทาง ครับ,TICKET_1006,หมวดภูมิทัศน์และความสะอาด,เวลาปัจจุบันตามระบบ,TICKET_GROUP_002
แจ้งทำความสะอาดตรงทางเดิน กิ่งไม้หักขวางทาง ครับ,TICKET_1007,หมวดภูมิทัศน์และความสะอาด,เวลาปัจจุบันตามระบบ,TICKET_GROUP_002
ลงทะเบียนไม่ได้ ตอนนี้อยู่หอพักใน ทำงานไม่ได้เลย,TICKET_1008,หมวดเทคโนโลยีสารสนเทศ,เวลาปัจจุบันตามระบบ,TICKET_GROUP_025
รปภ. ช่วยดูตรงหน้ามอ หน่อยครับ มีรถชนกัน,TICKET_1009,หมวดความปลอดภัยและจราจร,เวลาปัจจุบันตามระบบ,TICKET_GROUP_017
สอบถามหน่อยครับ ทำบัตรนิสิตใหม่ที่ไหน,TICKET_1010,หมวดบริการทั่วไป / อื่นๆ,เวลาปัจจุบันตามระบบ,TICKET_GROUP_016
อาจารย์ครับ ขอสอบชดเชยต้องทำไง รบกวนให้คำแนะนำที,TICKET_1011,หมวดการเรียนการสอนและวิชาการ,เวลาปัจจุบันตามระบบ,TICKET_GROUP_013
รปภ. ช่วยดูตรงหน้ามอ หน่อยครับ ทางมืดมากอันตราย,TICKET_1012,หมวดความปลอดภัยและจราจร,เวลาปัจจุบันตามระบบ,TICKET_GROUP_021
ลงทะเบียนไม่ได้ ตอนนี้อยู่หอพักใน ทำงานไม่ได้เลย,TICKET_1013,หมวดเทคโนโลยีสารสนเทศ,เวลาปัจจุบันตามระบบ,TICKET_GROUP_025
สอบถามหน่อยครับ อยากทราบกำหนดการกิจกรรมรับน้อง,TICKET_1014,หมวดบริการทั่วไป / อื่นๆ,เวลาปัจจุบันตามระบบ,TICKET_GROUP_014
แจ้งเรื่องประตูพัง ตรงห้อง 1204 ช่วยมาดูหน่อย,TICKET_1015,หมวดอาคารและสิ่งอำนวยความสะดวก,เวลาปัจจุบันตามระบบ,TICKET_GROUP_010
แจ้งเรื่องน้ำไม่ไหล ตรงตึกวิทย์ ช่วยมาดูหน่อย,TICKET_1016,หมวดอาคารและสิ่งอำนวยความสะดวก,เวลาปัจจุบันตามระบบ,TICKET_GROUP_028
รปภ. ช่วยดูตรงลานจอดรถ หน่อยครับ มีรถชนกัน,TICKET_1017,หมวดความปลอดภัยและจราจร,เวลาปัจจุบันตามระบบ,TICKET_GROUP_021
ระบบล่ม ตอนนี้อยู่ห้องสมุด ทำงานไม่ได้เลย,TICKET_1018,หมวดเทคโนโลยีสารสนเทศ,เวลาปัจจุบันตามระบบ,TICKET_GROUP_025
รปภ. ช่วยดูตรงหลังมอ หน่อยครับ หมวกกันน็อคหาย,TICKET_1019,หมวดความปลอดภัยและจราจร,เวลาปัจจุบันตามระบบ,TICKET_GROUP_012
สอบถามหน่อยครับ สอบถามเรื่องทุนการศึกษา,TICKET_1020,หมวดบริการทั่วไป / อื่นๆ,เวลาปัจจุบันตามระบบ,TICKET_GROUP_007
สอบถามหน่อยครับ ทำบัตรนิสิตใหม่ที่ไหน,TICKET_1021,หมวดบริการทั่วไป / อื่นๆ,เวลาปัจจุบันตามระบบ,TICKET_GROUP_016
ลืมรหัสผ่านเข้าระบบ ตอนนี้อยู่หอพักใน ทำงานไม่ได้เลย,TICKET_1022,หมวดเทคโนโลยีสารสนเทศ,เวลาปัจจุบันตามระบบ,TICKET_GROUP_020
